"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10025903620"	"1.65e-18"	"4.19e-23"	"-10.446656"	"41.47271"	"-0.19322018"	"HIST1H3D"	"histone cluster 1, H3d"
"10023829894"	"1.66e-18"	"4.21e-23"	"10.445975"	"41.46695"	"0.14415029"	"ROPN1L"	"ropporin 1-like"
"10026391016"	"1.68e-18"	"4.27e-23"	"-10.444443"	"41.45399"	"-0.07677799"	"MAX"	"MYC associated factor X"
"10025902417"	"1.69e-18"	"4.30e-23"	"-10.443603"	"41.44688"	"-0.05517774"	"SNRPA"	"small nuclear ribonucleoprotein polypeptide A"
"10025930449"	"1.72e-18"	"4.38e-23"	"-10.441571"	"41.42969"	"-0.07123986"	""	""
"10031920025"	"1.72e-18"	"4.38e-23"	"10.441473"	"41.42887"	"0.08922963"	"PHOSPHO2"	"phosphatase, orphan 2"
"10025902806"	"1.74e-18"	"4.43e-23"	"10.439993"	"41.41635"	"0.08579429"	"TUBG1"	"tubulin, gamma 1"
"10025932766"	"1.75e-18"	"4.45e-23"	"10.43962"	"41.41319"	"0.16167419"	"ZNF204"	"zinc finger protein 204"
"10025927480"	"1.75e-18"	"4.46e-23"	"-10.439356"	"41.41096"	"-0.0834041"	"RPL18"	"ribosomal protein L18"
"10023806178"	"1.76e-18"	"4.48e-23"	"-10.438775"	"41.40604"	"-0.07140123"	"CPSF2"	"cleavage and polyadenylation specific factor 2, 100kDa"
"10025913377"	"1.78e-18"	"4.53e-23"	"10.43754"	"41.3956"	"0.11387541"	"ZNF75"	"zinc finger protein 75 (D8C6)"
"10025906010"	"1.81e-18"	"4.62e-23"	"10.435247"	"41.37621"	"0.12265673"	"AACS"	"acetoacetyl-CoA synthetase"
"10025904224"	"1.83e-18"	"4.66e-23"	"10.434202"	"41.36738"	"0.12918746"	"HTR1F"	"5-hydroxytryptamine (serotonin) receptor 1F"
"10025902404"	"1.83e-18"	"4.67e-23"	"-10.433977"	"41.36548"	"-0.08398908"	"ZNF76"	"zinc finger protein 76 (expressed in testis)"
"10023818574"	"1.83e-18"	"4.67e-23"	"10.433963"	"41.36536"	"0.05995666"	""	""
"10031920820"	"1.84e-18"	"4.67e-23"	"10.433868"	"41.36455"	"0.22439507"	"NUDT4P1"	"nudix (nucleoside diphosphate linked moiety X)-type motif 4 pseudogene 1"
"10023805317"	"1.86e-18"	"4.72e-23"	"10.432631"	"41.3541"	"0.07421932"	"MTHFD1"	"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1, methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthetase"
"10023848185"	"1.86e-18"	"4.74e-23"	"-10.43226"	"41.35097"	"-0.1262994"	"BNIPL"	"BCL2/adenovirus E1B 19kD interacting protein like"
"10025905809"	"1.86e-18"	"4.74e-23"	"-10.43225"	"41.35088"	"-0.10014112"	"CA5B"	"carbonic anhydrase VB, mitochondrial"
"10023824647"	"1.86e-18"	"4.75e-23"	"-10.432059"	"41.34926"	"-0.05739246"	"ACAA1"	"acetyl-Coenzyme A acyltransferase 1 (peroxisomal 3-oxoacyl-Coenzyme A thiolase)"
"10025907675"	"1.87e-18"	"4.77e-23"	"-10.431483"	"41.3444"	"-0.10108569"	"RBM14"	"RNA binding motif protein 14"
"10031919829"	"1.88e-18"	"4.79e-23"	"-10.430921"	"41.33964"	"-0.06481975"	""	""
"10023850662"	"1.90e-18"	"4.82e-23"	"-10.430138"	"41.33302"	"-0.16110567"	"TNKS1BP1"	"tankyrase 1 binding protein 1, 182kDa"
"10025902628"	"1.90e-18"	"4.82e-23"	"-10.430127"	"41.33294"	"-0.28795348"	"OLFML2A"	"olfactomedin-like 2A"
"10025902490"	"1.91e-18"	"4.86e-23"	"-10.429346"	"41.32633"	"-0.13590946"	"IL8RB"	"interleukin 8 receptor, beta"
"10023849203"	"1.91e-18"	"4.86e-23"	"-10.429285"	"41.32581"	"-0.18235819"	""	""
"10023839932"	"1.92e-18"	"4.89e-23"	"-10.428624"	"41.32023"	"-0.07857832"	"UCK1"	"uridine-cytidine kinase 1"
"10025909278"	"1.92e-18"	"4.89e-23"	"10.428467"	"41.3189"	"0.12456545"	"DCX"	"doublecortex; lissencephaly, X-linked (doublecortin)"
"10023806444"	"1.92e-18"	"4.90e-23"	"-10.428316"	"41.31762"	"-0.13295317"	"OMD"	"osteomodulin"
"10025904341"	"1.94e-18"	"4.94e-23"	"10.427274"	"41.30882"	"0.0701982"	"PPP1R12B"	"protein phosphatase 1, regulatory (inhibitor) subunit 12B"
"10025919490"	"1.94e-18"	"4.95e-23"	"-10.427099"	"41.30734"	"-0.08344224"	"LOC440498"	"hypothetical gene supported by AK001829"
"10023822570"	"1.95e-18"	"4.96e-23"	"10.42699"	"41.30642"	"0.19509576"	"SPAG6"	"sperm associated antigen 6"
"10025921487"	"1.95e-18"	"4.97e-23"	"-10.42669"	"41.30388"	"-0.09507502"	""	""
"10023813117"	"1.97e-18"	"5.02e-23"	"10.425392"	"41.29292"	"0.13060187"	"CYP24A1"	"cytochrome P450, family 24, subfamily A, polypeptide 1"
"10023823276"	"1.98e-18"	"5.03e-23"	"-10.425229"	"41.29154"	"-0.1039902"	"PLEKHM2"	"pleckstrin homology domain containing, family M (with RUN domain) member 2"
"10025908909"	"1.98e-18"	"5.04e-23"	"-10.425103"	"41.29048"	"-0.06650031"	"C10orf18"	"chromosome 10 open reading frame 18"
"10025913192"	"1.99e-18"	"5.07e-23"	"-10.424408"	"41.2846"	"-0.06137418"	"FZR1"	"fizzy/cell division cycle 20 related 1 (Drosophila)"
"10025927062"	"2.00e-18"	"5.10e-23"	"10.4236"	"41.27778"	"0.06146715"	""	""
"10023806256"	"2.03e-18"	"5.16e-23"	"-10.4223"	"41.2668"	"-0.26303632"	"IRX3"	"iroquois homeobox 3"
"10025907717"	"2.04e-18"	"5.18e-23"	"10.421782"	"41.26241"	"0.20152097"	"KIAA1524"	"KIAA1524"
"10025906957"	"2.04e-18"	"5.18e-23"	"-10.421723"	"41.26192"	"-0.11913177"	"C6orf81"	"chromosome 6 open reading frame 81"
"10025931059"	"2.04e-18"	"5.20e-23"	"-10.421448"	"41.25959"	"-0.06291566"	"LRCH3"	"leucine-rich repeats and calponin homology (CH) domain containing 3"
"10023835992"	"2.10e-18"	"5.34e-23"	"-10.41833"	"41.23326"	"-0.16102018"	""	""
"10025925163"	"2.10e-18"	"5.34e-23"	"-10.418177"	"41.23197"	"-0.06579842"	""	""
"10025928232"	"2.10e-18"	"5.35e-23"	"-10.41795"	"41.23004"	"-0.12102784"	""	""
"10025913569"	"2.11e-18"	"5.37e-23"	"10.417567"	"41.22681"	"0.10160621"	""	""
"10025907972"	"2.11e-18"	"5.38e-23"	"10.417294"	"41.22451"	"0.1754312"	"SPAG6"	"sperm associated antigen 6"
"10023821622"	"2.16e-18"	"5.49e-23"	"10.414927"	"41.20452"	"0.07678052"	"CXXC5"	"CXXC finger 5"
"10025906839"	"2.17e-18"	"5.52e-23"	"10.414388"	"41.19997"	"0.0646272"	"C4orf14"	"chromosome 4 open reading frame 14"
"10025905294"	"2.18e-18"	"5.55e-23"	"-10.41364"	"41.19365"	"-0.0878747"	"BCL2L1"	"BCL2-like 1"
"10023850781"	"2.19e-18"	"5.56e-23"	"10.413416"	"41.19176"	"0.07697524"	"FBXL15"	"F-box and leucine-rich repeat protein 15"
"10025920957"	"2.19e-18"	"5.59e-23"	"-10.412943"	"41.18776"	"-0.14444171"	""	""
"10025911923"	"2.19e-18"	"5.59e-23"	"-10.412925"	"41.18762"	"-0.11461491"	"FLNB"	"filamin B, beta (actin binding protein 278)"
"10023823597"	"2.20e-18"	"5.60e-23"	"10.412594"	"41.18482"	"0.23168579"	"PITPNB"	"phosphatidylinositol transfer protein, beta"
"10025928430"	"2.21e-18"	"5.61e-23"	"10.412383"	"41.18304"	"0.04428052"	"LOC390811"	"similar to polymerase (RNA) III (DNA directed) polypeptide K"
"10025931775"	"2.23e-18"	"5.68e-23"	"10.41101"	"41.17145"	"0.05788191"	""	""
"10023808706"	"2.24e-18"	"5.70e-23"	"-10.410585"	"41.16786"	"-0.23718827"	"ADAMTS1"	"ADAM metallopeptidase with thrombospondin type 1 motif, 1"
"10023818437"	"2.24e-18"	"5.71e-23"	"10.410454"	"41.16675"	"0.09117079"	"WBSCR22"	"Williams Beuren syndrome chromosome region 22"
"10025930496"	"2.24e-18"	"5.71e-23"	"-10.410422"	"41.16648"	"-0.0783446"	""	""
"10025902974"	"2.28e-18"	"5.80e-23"	"10.408557"	"41.15074"	"0.08567348"	"PPME1"	"protein phosphatase methylesterase 1"
"10023823731"	"2.30e-18"	"5.85e-23"	"-10.407475"	"41.1416"	"-0.08447781"	"CA8"	"carbonic anhydrase VIII"
"10025912795"	"2.31e-18"	"5.89e-23"	"10.406809"	"41.13598"	"0.04422259"	"CAPN5"	"calpain 5"
"10025930946"	"2.31e-18"	"5.89e-23"	"-10.406689"	"41.13497"	"-0.07557683"	"ANKRD15"	"ankyrin repeat domain 15"
"10025924495"	"2.33e-18"	"5.94e-23"	"-10.405815"	"41.12759"	"-0.09468466"	""	""
"10023827476"	"2.34e-18"	"5.95e-23"	"-10.405529"	"41.12517"	"-0.19079329"	"TGFB3"	"transforming growth factor, beta 3"
"10025927195"	"2.35e-18"	"5.99e-23"	"10.404852"	"41.11947"	"0.03903711"	""	""
"10023827546"	"2.36e-18"	"6.00e-23"	"10.404579"	"41.11716"	"0.14870736"	"PRKAG2"	"protein kinase, AMP-activated, gamma 2 non-catalytic subunit"
"10025922030"	"2.37e-18"	"6.03e-23"	"10.404051"	"41.1127"	"0.09406272"	"hCG_2023776"	"heterogeneous nuclear ribonucleoprotein A1 pseudogene"
"10023808526"	"2.38e-18"	"6.05e-23"	"-10.403577"	"41.10871"	"-0.09575149"	"WDR5B"	"WD repeat domain 5B"
"10023822725"	"2.39e-18"	"6.09e-23"	"-10.402837"	"41.10246"	"-0.07022006"	"DAG1"	"dystroglycan 1 (dystrophin-associated glycoprotein 1)"
"10025905525"	"2.40e-18"	"6.11e-23"	"-10.402456"	"41.09925"	"-0.12017825"	"RAB42"	"RAB42, member RAS oncogene family"
"10023812330"	"2.42e-18"	"6.17e-23"	"-10.401264"	"41.08918"	"-0.05589437"	""	""
"10023823967"	"2.44e-18"	"6.21e-23"	"10.400547"	"41.08314"	"0.09355805"	"C8orf32"	"chromosome 8 open reading frame 32"
"10025903988"	"2.45e-18"	"6.23e-23"	"-10.400106"	"41.07941"	"-0.17083949"	"MICB"	"MHC class I polypeptide-related sequence B"
"10025905894"	"2.45e-18"	"6.24e-23"	"10.39991"	"41.07776"	"0.09870309"	"IGSF22"	"immunoglobulin superfamily, member 22"
"10023843750"	"2.49e-18"	"6.33e-23"	"10.398293"	"41.06412"	"0.13047359"	""	""
"10025920786"	"2.52e-18"	"6.42e-23"	"10.39658"	"41.04967"	"0.1394571"	""	""
"10025916299"	"2.53e-18"	"6.44e-23"	"-10.396347"	"41.04771"	"-0.07316667"	""	""
"10025903996"	"2.53e-18"	"6.44e-23"	"-10.396272"	"41.04707"	"-0.16709998"	"EFEMP1"	"EGF-containing fibulin-like extracellular matrix protein 1"
"10025915883"	"2.53e-18"	"6.45e-23"	"-10.396121"	"41.0458"	"-0.11143718"	"FAM13A1OS"	"family with sequence similarity 13, member A1 opposite strand"
"10023818673"	"2.54e-18"	"6.47e-23"	"10.395664"	"41.04194"	"0.15477361"	"GUCA1C"	"guanylate cyclase activator 1C"
"10023845512"	"2.55e-18"	"6.49e-23"	"-10.395372"	"41.03948"	"-0.07373909"	"ARF1"	"ADP-ribosylation factor 1"
"10023808856"	"2.61e-18"	"6.65e-23"	"-10.392486"	"41.01514"	"-0.0999782"	""	""
"10026391741"	"2.62e-18"	"6.67e-23"	"-10.392116"	"41.01202"	"-0.11412343"	"MAPKAPK3"	"mitogen-activated protein kinase-activated protein kinase 3"
"10023806731"	"2.62e-18"	"6.68e-23"	"-10.392"	"41.01104"	"-0.11867175"	"PGM2"	"phosphoglucomutase 2"
"10023815597"	"2.65e-18"	"6.74e-23"	"10.391"	"41.0026"	"0.13644131"	"DCK"	"deoxycytidine kinase"
"10023821983"	"2.65e-18"	"6.76e-23"	"10.390644"	"40.99961"	"0.17960769"	"PIP3-E"	"phosphoinositide-binding protein PIP3-E"
"10025904803"	"2.66e-18"	"6.76e-23"	"-10.390553"	"40.99884"	"-0.10429314"	"FCN3"	"ficolin (collagen/fibrinogen domain containing) 3 (Hakata antigen)"
"10025902279"	"2.67e-18"	"6.80e-23"	"-10.389832"	"40.99276"	"-0.08553207"	"FRMD8"	"FERM domain containing 8"
"10023806946"	"2.68e-18"	"6.82e-23"	"10.389591"	"40.99073"	"0.09712206"	""	""
"10023842298"	"2.71e-18"	"6.91e-23"	"-10.388"	"40.97731"	"-0.11514855"	""	""
"10025912777"	"2.73e-18"	"6.94e-23"	"10.387489"	"40.973"	"0.08363001"	"MTERFD2"	"MTERF domain containing 2"
"10025913036"	"2.73e-18"	"6.96e-23"	"10.387137"	"40.97004"	"0.07687897"	"CBX7"	"chromobox homolog 7"
"10023814466"	"2.74e-18"	"6.97e-23"	"10.386982"	"40.96873"	"0.09326531"	"STX6"	"syntaxin 6"
"10023809955"	"2.74e-18"	"6.98e-23"	"10.386778"	"40.96701"	"0.10294309"	"GRIA4"	"glutamate receptor, ionotrophic, AMPA 4"
"10023828119"	"2.76e-18"	"7.02e-23"	"10.386123"	"40.96149"	"0.11759135"	""	""
"10025903937"	"2.80e-18"	"7.12e-23"	"-10.384486"	"40.94769"	"-0.05200527"	"TRIM5"	"tripartite motif-containing 5"
"10023846450"	"2.80e-18"	"7.12e-23"	"10.384482"	"40.94765"	"0.15840411"	""	""
"10025906782"	"2.80e-18"	"7.13e-23"	"10.384287"	"40.94601"	"0.08364522"	""	""
"10023805237"	"2.82e-18"	"7.17e-23"	"10.383664"	"40.94076"	"0.19151156"	"VAMP2"	"vesicle-associated membrane protein 2 (synaptobrevin 2)"
"10023810046"	"2.82e-18"	"7.18e-23"	"10.383466"	"40.93909"	"0.12033649"	"NLGN4Y"	"neuroligin 4, Y-linked"
"10025910993"	"2.87e-18"	"7.31e-23"	"-10.381382"	"40.92153"	"-0.05405387"	"ABCD4"	"ATP-binding cassette, sub-family D (ALD), member 4"
"10025913741"	"2.89e-18"	"7.37e-23"	"10.380483"	"40.91395"	"0.07358403"	""	""
"10025932670"	"2.90e-18"	"7.39e-23"	"-10.380187"	"40.91146"	"-0.12502667"	""	""
"10023809231"	"2.92e-18"	"7.43e-23"	"10.379486"	"40.90555"	"0.19221401"	"MCF2"	"MCF.2 cell line derived transforming sequence"
"10023834366"	"2.93e-18"	"7.45e-23"	"10.379156"	"40.90277"	"0.07995314"	"MAP1LC3B"	"microtubule-associated protein 1 light chain 3 beta"
"10023830903"	"2.95e-18"	"7.50e-23"	"10.378389"	"40.89631"	"0.14196713"	"INSM2"	"insulinoma-associated 2"
"10023824395"	"2.97e-18"	"7.55e-23"	"-10.377538"	"40.88914"	"-0.08812841"	"MYST3"	"MYST histone acetyltransferase (monocytic leukemia) 3"
"10025926369"	"2.97e-18"	"7.56e-23"	"-10.37748"	"40.88865"	"-0.15135541"	"MT1F"	"metallothionein 1F"
"10023809021"	"2.97e-18"	"7.56e-23"	"-10.377479"	"40.88864"	"-0.14936127"	"KLKB1"	"kallikrein B, plasma (Fletcher factor) 1"
"10025906365"	"2.98e-18"	"7.59e-23"	"-10.37703"	"40.88486"	"-0.12529675"	"ERG"	"v-ets erythroblastosis virus E26 oncogene homolog (avian)"
"10025912062"	"3.00e-18"	"7.64e-23"	"10.376242"	"40.87821"	"0.08796031"	"CRY2"	"cryptochrome 2 (photolyase-like)"
"10025912610"	"3.00e-18"	"7.65e-23"	"-10.376121"	"40.87719"	"-0.08346484"	"ZZZ3"	"zinc finger, ZZ-type containing 3"
"10023826613"	"3.00e-18"	"7.65e-23"	"10.376076"	"40.87682"	"0.10831817"	"CDK8"	"cyclin-dependent kinase 8"
"10023823572"	"3.03e-18"	"7.70e-23"	"10.375262"	"40.86996"	"0.10318947"	"NPM3"	"nucleophosmin/nucleoplasmin, 3"
"10023819688"	"3.04e-18"	"7.73e-23"	"10.374773"	"40.86584"	"0.10126763"	"MED4"	"mediator complex subunit 4"
"10023815746"	"3.05e-18"	"7.78e-23"	"10.374164"	"40.86071"	"0.15026709"	"RP11-35N6.1"	"plasticity related gene 3"
"10023807834"	"3.07e-18"	"7.83e-23"	"10.373388"	"40.85418"	"0.1585756"	"RANBP5"	"RAN binding protein 5"
"10023812560"	"3.11e-18"	"7.91e-23"	"10.372191"	"40.84409"	"0.10487029"	"KIAA0232"	"KIAA0232"
"10025902393"	"3.14e-18"	"7.98e-23"	"10.371061"	"40.83457"	"0.1796208"	"KIAA1576"	"KIAA1576 protein"
"10023818239"	"3.14e-18"	"7.99e-23"	"-10.370994"	"40.83401"	"-0.17648414"	"KCNJ15"	"potassium inwardly-rectifying channel, subfamily J, member 15"
"10031920689"	"3.16e-18"	"8.05e-23"	"10.370037"	"40.82595"	"0.20161292"	""	""
"10025904916"	"3.19e-18"	"8.11e-23"	"10.369187"	"40.81879"	"0.09580559"	"TFB1M"	"transcription factor B1, mitochondrial"
"10023817804"	"3.24e-18"	"8.24e-23"	"10.36739"	"40.80366"	"0.18829214"	"SVIP"	"small VCP/p97-interacting protein"
"10025905292"	"3.24e-18"	"8.25e-23"	"-10.367135"	"40.80151"	"-0.1290938"	"C6orf118"	"chromosome 6 open reading frame 118"
"10023841015"	"3.26e-18"	"8.30e-23"	"10.366491"	"40.79609"	"0.11929605"	"STOX2"	"storkhead box 2"
"10025904022"	"3.28e-18"	"8.36e-23"	"10.36568"	"40.78926"	"0.14606865"	"MPO"	"myeloperoxidase"
"10025911741"	"3.32e-18"	"8.45e-23"	"10.364428"	"40.77872"	"0.12551315"	"GRM7"	"glutamate receptor, metabotropic 7"
"10023819482"	"3.36e-18"	"8.54e-23"	"-10.363097"	"40.76752"	"-0.11652619"	"PLCG2"	"phospholipase C, gamma 2 (phosphatidylinositol-specific)"
"10023816986"	"3.36e-18"	"8.56e-23"	"-10.362877"	"40.76566"	"-0.08129851"	""	""
"10025916874"	"3.40e-18"	"8.67e-23"	"-10.361427"	"40.75346"	"-0.04894319"	"LOC285847"	"hypothetical protein LOC285847"
"10023806356"	"3.41e-18"	"8.69e-23"	"10.361051"	"40.75029"	"0.15678658"	"LOC388610"	"hypothetical LOC388610"
"10025902584"	"3.42e-18"	"8.70e-23"	"10.361022"	"40.75005"	"0.09279287"	"MFI2"	"antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5"
"10023822119"	"3.45e-18"	"8.79e-23"	"-10.359739"	"40.73924"	"-0.15843596"	""	""
"10025919507"	"3.45e-18"	"8.79e-23"	"-10.359691"	"40.73884"	"-0.12679327"	""	""
"10025910158"	"3.53e-18"	"8.98e-23"	"-10.35718"	"40.71771"	"-0.08419049"	""	""
"10023806763"	"3.54e-18"	"9.01e-23"	"10.356858"	"40.715"	"0.11461907"	"PTPRM"	"protein tyrosine phosphatase, receptor type, M"
"10025912449"	"3.55e-18"	"9.04e-23"	"10.356401"	"40.71116"	"0.09843955"	"NOS2A"	"nitric oxide synthase 2A (inducible, hepatocytes)"
"10025907325"	"3.58e-18"	"9.12e-23"	"10.355414"	"40.70285"	"0.06916879"	"PCDHGA9"	"protocadherin gamma subfamily A, 9"
"10025910551"	"3.61e-18"	"9.20e-23"	"-10.354378"	"40.69413"	"-0.06800795"	"TLE3"	"transducin-like enhancer of split 3 (E(sp1) homolog, Drosophila)"
"10031920300"	"3.69e-18"	"9.41e-23"	"10.351777"	"40.67225"	"0.09661761"	"ALDOAP2"	"aldolase A, fructose-bisphosphate pseudogene 2"
"10025908111"	"3.73e-18"	"9.51e-23"	"-10.350515"	"40.66164"	"-0.23328085"	"LOC153328"	"similar to CG4995 gene product"
"10023820863"	"3.74e-18"	"9.53e-23"	"10.350267"	"40.65955"	"0.13384985"	"OSTF1"	"osteoclast stimulating factor 1"
"10023809769"	"3.79e-18"	"9.64e-23"	"10.348873"	"40.64783"	"0.10283184"	"ENOX1"	"ecto-NOX disulfide-thiol exchanger 1"
"10025907044"	"3.79e-18"	"9.65e-23"	"-10.348767"	"40.64693"	"-0.14316467"	""	""
"10023846586"	"3.80e-18"	"9.68e-23"	"10.348451"	"40.64427"	"0.17565789"	"TMEM35"	"transmembrane protein 35"
"10023847333"	"3.81e-18"	"9.71e-23"	"10.348073"	"40.64109"	"0.1406314"	"KIAA1549"	"KIAA1549 protein"
"10023806938"	"3.82e-18"	"9.72e-23"	"-10.34794"	"40.63997"	"-0.15684496"	""	""
"10025902987"	"3.86e-18"	"9.83e-23"	"-10.346569"	"40.62844"	"-0.12492574"	"SLC6A16"	"solute carrier family 6, member 16"
"10025928913"	"3.88e-18"	"9.88e-23"	"10.345998"	"40.62364"	"0.09992802"	""	""
"10023817366"	"3.92e-18"	"9.98e-23"	"10.344837"	"40.61388"	"0.06802184"	"TMEM131"	"transmembrane protein 131"
"10025907128"	"3.94e-18"	"1.00e-22"	"10.344134"	"40.60797"	"0.09819411"	"ZNF165"	"zinc finger protein 165"
"10023828921"	"3.95e-18"	"1.00e-22"	"-10.344039"	"40.60717"	"-0.1000123"	"BCL2L12"	"BCL2-like 12 (proline rich)"
"10025928315"	"3.98e-18"	"1.01e-22"	"10.343101"	"40.59928"	"0.1144809"	""	""
"10025922739"	"4.00e-18"	"1.02e-22"	"10.342427"	"40.59362"	"0.10167737"	""	""
"10023819236"	"4.03e-18"	"1.03e-22"	"-10.341515"	"40.58595"	"-0.16540363"	"LPP"	"LIM domain containing preferred translocation partner in lipoma"
"10023831435"	"4.05e-18"	"1.03e-22"	"-10.340851"	"40.58037"	"-0.10025628"	"MOV10"	"Mov10, Moloney leukemia virus 10, homolog (mouse)"
"10025914335"	"4.11e-18"	"1.05e-22"	"10.339234"	"40.56677"	"0.07954434"	"C4orf36"	"chromosome 4 open reading frame 36"
"10025905529"	"4.13e-18"	"1.05e-22"	"-10.33875"	"40.5627"	"-0.12076888"	""	""
"10025904167"	"4.15e-18"	"1.06e-22"	"10.338098"	"40.55722"	"0.13505003"	"ADAMTS3"	"ADAM metallopeptidase with thrombospondin type 1 motif, 3"
"10025905948"	"4.22e-18"	"1.08e-22"	"10.336032"	"40.53986"	"0.10031724"	"SFTPD"	"surfactant, pulmonary-associated protein D"
"10023824887"	"4.32e-18"	"1.10e-22"	"10.333303"	"40.51693"	"0.08533604"	"TOM1L1"	"target of myb1 (chicken)-like 1"
"10023811254"	"4.36e-18"	"1.11e-22"	"10.33227"	"40.50824"	"0.08414135"	"C9orf80"	"chromosome 9 open reading frame 80"
"10025912915"	"4.37e-18"	"1.11e-22"	"-10.33215"	"40.50723"	"-0.0702888"	"NHEJ1"	"nonhomologous end-joining factor 1"
"10025907167"	"4.40e-18"	"1.12e-22"	"-10.331175"	"40.49904"	"-0.07051618"	""	""
"10023844133"	"4.41e-18"	"1.12e-22"	"-10.330897"	"40.4967"	"-0.14631348"	""	""
"10033668975"	"4.46e-18"	"1.14e-22"	"-10.33082"	"40.48677"	"-0.13771829"	"ITPR2"	"inositol 1,4,5-triphosphate receptor, type 2"
"10025911122"	"4.49e-18"	"1.14e-22"	"10.328773"	"40.47886"	"0.0515699"	"RIOK1"	"RIO kinase 1 (yeast)"
"10023820651"	"4.50e-18"	"1.15e-22"	"10.328457"	"40.47621"	"0.08598277"	"LOC284244"	"hypothetical protein LOC284244"
"10025908185"	"4.52e-18"	"1.15e-22"	"10.328004"	"40.4724"	"0.0850248"	"LCMT2"	"leucine carboxyl methyltransferase 2"
"10023823166"	"4.56e-18"	"1.16e-22"	"-10.326881"	"40.46297"	"-0.08113841"	""	""
"10025904176"	"4.58e-18"	"1.16e-22"	"-10.326616"	"40.46074"	"-0.08339531"	"RPL27A"	"ribosomal protein L27a"
"10025912636"	"4.61e-18"	"1.17e-22"	"10.325643"	"40.45257"	"0.11900685"	"UBE2E2"	"ubiquitin-conjugating enzyme E2E 2 (UBC4/5 homolog, yeast)"
"10025921271"	"4.61e-18"	"1.17e-22"	"-10.325625"	"40.45242"	"-0.08967053"	""	""
"10023804713"	"4.63e-18"	"1.18e-22"	"10.325332"	"40.44996"	"0.17696481"	"SLITRK3"	"SLIT and NTRK-like family, member 3"
"10025918404"	"4.64e-18"	"1.18e-22"	"10.324973"	"40.44694"	"0.07115148"	""	""
"10025906916"	"4.64e-18"	"1.18e-22"	"-10.324861"	"40.446"	"-0.12357574"	"C19orf40"	"chromosome 19 open reading frame 40"
"10025915682"	"4.71e-18"	"1.20e-22"	"-10.323171"	"40.43181"	"-0.0657736"	""	""
"10025930254"	"4.72e-18"	"1.20e-22"	"-10.322913"	"40.42964"	"-0.16914917"	""	""
"10025911805"	"4.74e-18"	"1.21e-22"	"10.322557"	"40.42666"	"0.10787881"	"EIF2S1"	"eukaryotic translation initiation factor 2, subunit 1 alpha, 35kDa"
"10025902308"	"4.77e-18"	"1.21e-22"	"10.321714"	"40.41957"	"0.0775019"	"CCDC13"	"coiled-coil domain containing 13"
"10031920655"	"4.79e-18"	"1.22e-22"	"-10.321089"	"40.41433"	"-0.30288011"	"FCGR1B"	"Fc fragment of IgG, high affinity Ib, receptor (CD64)"
"10023808240"	"4.80e-18"	"1.22e-22"	"-10.320993"	"40.41352"	"-0.06133917"	"STK4"	"serine/threonine kinase 4"
"10025906068"	"4.83e-18"	"1.23e-22"	"10.320145"	"40.4064"	"0.07105483"	"PANK2"	"pantothenate kinase 2 (Hallervorden-Spatz syndrome)"
"10023834056"	"4.85e-18"	"1.24e-22"	"-10.31963"	"40.40208"	"-0.10122453"	"FAM14A"	"family with sequence similarity 14, member A"
"10023836798"	"4.90e-18"	"1.25e-22"	"-10.318615"	"40.39356"	"-0.09783327"	"JDP2"	"jun dimerization protein 2"
"10020166212"	"4.97e-18"	"1.26e-22"	"-10.316913"	"40.37926"	"-0.11702307"	""	""
"10023812902"	"5.00e-18"	"1.27e-22"	"10.316122"	"40.37263"	"0.06834669"	"PSCD3"	"pleckstrin homology, Sec7 and coiled-coil domains 3"
"10025909535"	"5.03e-18"	"1.28e-22"	"-10.315348"	"40.36613"	"-0.10884956"	"AOAH"	"acyloxyacyl hydrolase (neutrophil)"
"10025913045"	"5.05e-18"	"1.29e-22"	"10.31499"	"40.36312"	"0.13561713"	"UBXD3"	"UBX domain containing 3"
"10025902347"	"5.07e-18"	"1.29e-22"	"-10.314424"	"40.35837"	"-0.14987055"	"DLL1"	"delta-like 1 (Drosophila)"
"10023806176"	"5.13e-18"	"1.31e-22"	"-10.313184"	"40.34796"	"-0.11309777"	"AR"	"androgen receptor (dihydrotestosterone receptor; testicular feminization; spinal and bulbar muscular atrophy; Kennedy disease)"
"10023815892"	"5.13e-18"	"1.31e-22"	"10.313139"	"40.34759"	"0.18077986"	"KIAA0802"	"KIAA0802"
"10025909647"	"5.13e-18"	"1.31e-22"	"-10.313132"	"40.34753"	"-0.08896096"	""	""
"10025903263"	"5.18e-18"	"1.32e-22"	"10.31206"	"40.33853"	"0.16500195"	"SYP"	"synaptophysin"
"10025932925"	"5.18e-18"	"1.32e-22"	"10.311972"	"40.33779"	"0.08346405"	"hCG_1655019"	"hCG1655019"
"10025913299"	"5.20e-18"	"1.32e-22"	"10.311442"	"40.33335"	"0.12605349"	""	""
"10031920678"	"5.22e-18"	"1.33e-22"	"-10.310968"	"40.32936"	"-0.07220897"	"TCF23"	"transcription factor 23"
"10025903011"	"5.23e-18"	"1.33e-22"	"10.310802"	"40.32798"	"0.05849358"	"C13orf23"	"chromosome 13 open reading frame 23"
